IA,T,value
1,4450,5.658389598170964e-07
1,4451,5.6583895367585e-07
1,4452,5.658389470031278e-07
1,4453,5.65838941499826e-07
1,4454,5.658389451525031e-07
1,4455,5.658389650185563e-07
1,4456,5.658390238655808e-07
1,4457,5.658392063435285e-07
1,4458,5.658400064677098e-07
1,4459,5.658409339577824e-07
1,4460,5.658411270703439e-07
1,4461,5.658411675816665e-07
1,4462,5.658411331376477e-07
1,4463,5.658410318094137e-07
1,4464,5.658408609340556e-07
1,4465,5.658406263875154e-07
1,4466,5.658403627896696e-07
1,4467,5.65840044514424e-07
1,4468,5.658397311717562e-07
1,4469,5.658394310686064e-07
1,4470,5.658392177676583e-07
1,4471,5.658390868644491e-07
1,4472,5.65839014481811e-07
1,4473,5.658389813299443e-07
1,4474,5.658389644974888e-07
1,4475,5.658389622619723e-07
1,4476,5.658389600277569e-07
1,4477,5.658389657319613e-07
1,4478,5.658389871271733e-07
1,4479,5.658390353968298e-07
1,4480,5.658391404066892e-07
1,4481,5.658395406051182e-07
1,4482,5.658419649783204e-07
1,4483,5.658432092898319e-07
1,4484,5.658434089417588e-07
1,4485,5.658434509978527e-07
1,4486,5.658434095028335e-07
1,4487,5.658432340924745e-07
1,4488,5.658427514067515e-07
1,4489,5.658419331014755e-07
1,4490,5.6584126440027e-07
1,4491,5.658408836964465e-07
1,4492,5.658405458192593e-07
1,4493,5.65840031766158e-07
1,4494,5.658394634455938e-07
1,4495,5.658391652280884e-07
1,4496,5.658390535100534e-07
1,4497,5.658390020164134e-07
1,4498,5.658389808972392e-07
1,4499,5.658389744585962e-07
1,4500,5.658389766909685e-07
1,4501,5.65838991321301e-07
1,4502,5.658390321016142e-07
1,4503,5.658391408808108e-07
1,4504,5.658394979368838e-07
1,4505,5.658442192673068e-07
1,4506,7289.308707294485
1,4507,17849.84824659451
1,4508,21237.577613389567
1,4509,22592.740321408783
1,4510,22071.53436593787
1,4511,16179.67126367005
1,4512,9148.904663411005
1,4513,7934.7770635927445
1,4514,9816.953122900273
1,4515,13970.097882308037
1,4516,17423.398668546146
1,4517,19396.413123656246
1,4518,21306.17800082187
1,4519,20183.41871295605
1,4520,15500.065391922428
1,4521,521.839284222178
1,4522,5.658243458195843e-06
1,4523,5.6582119912808315e-06
1,4524,5.658206566879452e-06
1,4525,5.658212513082184e-06
1,4526,5.658240451769138e-06
1,4527,5.659500081789219e-06
1,4528,17117.92352089537
1,4529,36717.15294339093
1,4530,57571.41191329776
1,4531,66285.37108511782
1,4532,70133.77580769022
1,4533,67636.53081068216
1,4534,63327.49366158643
1,4535,50752.37463330865
1,4536,41571.96929101787
1,4537,37013.43544564368
1,4538,34635.43218492006
1,4539,34728.395944539385
1,4540,35781.85655853962
1,4541,35422.484345438956
1,4542,35816.29198723758
1,4543,37362.56215320669
1,4544,34289.56517530682
1,4545,19271.484192130083
1,4546,4625.490613918202
1,4547,28.324669004949428
1,4548,5.658329279562349e-06
1,4549,5.658301914963047e-06
1,4550,5.658298055905009e-06
1,4551,5.6583165333077765e-06
1,4552,257.8410147306187
1,4553,28352.444959766144
1,4554,53255.67073328544
1,4555,67757.17296465905
1,4556,71728.29548760774
1,4557,70520.60131979363
1,4558,66982.73826430913
1,4559,56747.911843070186
1,4560,47466.720646253234
1,4561,42879.89389723235
1,4562,37833.01367783168
1,4563,34094.15271864245
1,4564,30525.940091695655
1,4565,22935.546861404022
1,4566,16016.531146405068
1,4567,8050.941735544027
1,4568,503.37031365369296
1,4569,2.794325943624495e-06
1,4570,2.79427929350453e-06
1,4571,2.794270993088186e-06
1,4572,2.7942678958647535e-06
1,4573,2.7942680218768015e-06
1,4574,2.794271417865587e-06
1,4575,2.7942798009748977e-06
1,4576,2.794320503483102e-06
1,4577,9519.297615267064
1,4578,27063.44349790765
1,4579,38709.13503524931
1,4580,45070.35666735788
1,4581,46453.43747837104
1,4582,44836.77184614842
1,4583,37936.83405117768
1,4584,32486.51523703733
1,4585,27247.041605742907
1,4586,22630.986796777073
1,4587,17889.85672304244
1,4588,11981.973018096143
1,4589,4335.8000625365785
1,4590,2.7943426994529903e-06
1,4591,5.658424883741003e-07
1,4592,5.658398130644737e-07
1,4593,5.65839394685492e-07
1,4594,5.658392191552203e-07
1,4595,5.65839138132033e-07
1,4596,5.658391000486727e-07
1,4597,5.658390924670638e-07
1,4598,5.658391301248747e-07
1,4599,5.658392638977503e-07
1,4600,5.658397816488484e-07
1,4601,2.7939596878982266e-06
1,4602,15875.707186475121
1,4603,26438.92482099315
1,4604,29838.296002119005
1,4605,30358.31561216147
1,4606,29137.62723304115
1,4607,26202.04966753782
1,4608,21859.354129131436
1,4609,20820.046665643436
1,4610,18952.537232015147
1,4611,17726.442703192548
1,4612,15453.841554025446
1,4613,9841.242540621519
1,4614,2.7943324741675282e-06
1,4615,5.658396350015056e-07
1,4616,5.658391339328096e-07
1,4617,5.658390139770065e-07
1,4618,5.658389775700396e-07
1,4619,5.65838970099453e-07
1,4620,5.658389689916152e-07
1,4621,5.658389817702388e-07
1,4622,5.658390284015574e-07
1,4623,5.658391577654165e-07
1,4624,5.658396875999477e-07
1,4625,2.794354277455436e-06
1,4626,28463.150331441255
1,4627,49441.22644421039
1,4628,57971.408964070026
1,4629,57189.63391975671
1,4630,53338.63194514082
1,4631,44052.976755712676
1,4632,37723.84998856871
1,4633,34029.78428601791
1,4634,31822.540701287267
1,4635,29668.174109170785
1,4636,29164.390810016183
1,4637,23650.86893336153
1,4638,13347.131314360664
1,4639,2.7943430205138765e-06
1,4640,5.65840266756679e-07
1,4641,5.658394010137633e-07
1,4642,5.658392121779456e-07
1,4643,5.658391332227656e-07
1,4644,5.658391036565723e-07
1,4645,5.658391227718156e-07
1,4646,5.658392246405243e-07
1,4647,5.658396231889061e-07
1,4648,2.7942042038157228e-06
1,4649,21007.980996081995
1,4650,47620.08112570363
1,4651,64259.62172463572
1,4652,68282.84507022914
1,4653,65547.20344113083
1,4654,60089.71672285354
1,4655,48325.08871625044
1,4656,38494.01493416137
1,4657,33203.74025740634
1,4658,30302.625777927944
1,4659,29891.725593182855
1,4660,29262.687421588835
1,4661,24013.309911105327
1,4662,15530.339090021287
1,4663,6035.063489981593
1,4664,2.794371207704739e-06
1,4665,2.7943451738335e-06
1,4666,2.7943414275511357e-06
1,4667,2.794341122757185e-06
1,4668,2.7943413852572763e-06
1,4669,2.7943450861497333e-06
1,4670,2.7943629043311255e-06
1,4671,8750.2759046934
1,4672,32990.508341259694
1,4673,61297.557049216775
1,4674,81006.71804174183
1,4675,87657.46330860068
1,4676,84330.40508904871
1,4677,76350.98328517334
1,4678,68618.5480901561
1,4679,54673.02364273208
1,4680,42737.8584833286
1,4681,36927.33160146449
1,4682,35378.650577554545
1,4683,36251.58828603659
1,4684,40156.60399859289
1,4685,45994.36384903381
1,4686,51740.56556056083
1,4687,63338.49363088893
1,4688,68931.24421769292
1,4689,64235.80639635976
1,4690,58778.98890818513
1,4691,46723.492645024075
1,4692,26711.950009039472
1,4693,12705.990664981844
1,4694,11766.384761494992
1,4695,19127.48070626452
1,4696,35383.49123057928
1,4697,57324.84002177275
1,4698,78153.33311305699
1,4699,90483.35893945652
1,4700,91079.58686877137
1,4701,87243.80866947738
1,4702,80429.16527390946
1,4703,65343.76974620657
1,4704,52831.28592299528
1,4705,46414.94905816332
1,4706,45462.96194936969
1,4707,45443.37892530438
1,4708,47370.622785304586
1,4709,47869.49934980946
1,4710,52679.21339741408
1,4711,59005.08030678676
1,4712,59140.450918100636
1,4713,54562.57988528977
1,4714,50331.672506901334
1,4715,43933.688714852164
1,4716,34479.32604970781
1,4717,31406.266168465634
1,4718,33554.18498229735
1,4719,43689.64559236674
1,4720,54360.56699218549
1,4721,70595.70126739361
1,4722,83636.28784422351
1,4723,89663.1784418451
1,4724,90550.5230584396
1,4725,86533.18757768408
1,4726,79266.81013540039
1,4727,65416.10986283245
1,4728,53427.926340487924
1,4729,46831.72437949087
1,4730,43728.23809104955
1,4731,43487.288866364805
1,4732,45161.49495115913
1,4733,41385.82331911122
1,4734,37298.76334428812
1,4735,29613.383903168688
1,4736,11940.257029108283
1,4737,5.658465280639069e-06
1,4738,5.658426948325183e-06
1,4739,5.658426458120085e-06
1,4740,5.658418433546891e-06
1,4741,5.658436406895395e-06
1,4742,5.7282666307573865e-06
1,4743,16332.470659123803
1,4744,34340.87895450821
1,4745,60204.61261735147
1,4746,77201.84569887872
1,4747,88497.1798432445
1,4748,89135.0878853599
1,4749,84511.22841704462
1,4750,78055.68689554017
1,4751,66732.37666035134
1,4752,59370.186921596636
1,4753,52680.984937208064
1,4754,49528.370250124906
1,4755,47321.23556219095
1,4756,45460.10357697578
1,4757,34172.09072440352
1,4758,15906.494904840672
1,4759,2.7943178046540944e-06
1,4760,5.658462826880302e-07
1,4761,5.658459161989645e-07
1,4762,5.6584583700526e-07
1,4763,5.658458344868752e-07
1,4764,5.658458850951557e-07
1,4765,5.658460307300705e-07
1,4766,5.658464875789304e-07
1,4767,2.7941502824769746e-06
1,4768,6287.273562828741
1,4769,29203.605571207834
1,4770,53459.350945649814
1,4771,68579.35512548326
1,4772,72822.97138481427
1,4773,72153.1349320242
1,4774,69209.6043792015
1,4775,63140.9876286399
1,4776,53382.77812330959
1,4777,47245.30096914609
1,4778,43221.19022918508
1,4779,39369.21997044148
1,4780,36255.80380570083
1,4781,26082.74044686984
1,4782,10013.342406906162
1,4783,2.7942667800394394e-06
1,4784,5.658397579648856e-07
1,4785,5.658392681582311e-07
1,4786,5.658391500963124e-07
1,4787,5.658391196930066e-07
1,4788,5.658391280739979e-07
1,4789,5.658391865927259e-07
1,4790,5.658393647123977e-07
1,4791,5.65840143412202e-07
1,4792,2.7943158352589613e-06
1,4793,20141.810413425876
1,4794,44609.73822245581
1,4795,61386.484650173945
1,4796,68253.80680026146
1,4797,68065.33105200052
1,4798,64154.73526345176
1,4799,51800.316154546126
1,4800,43261.277031467784
1,4801,37631.15052198788
1,4802,35197.12018619165
1,4803,34185.35289571772
1,4804,33862.6018245173
1,4805,28578.235849755416
1,4806,22450.256568628978
1,4807,16210.105283266214
1,4808,6414.39948947863
1,4809,2.7943561364397566e-06
1,4810,2.794311600973296e-06
1,4811,2.7943004379700487e-06
1,4812,2.7942958176034594e-06
1,4813,2.794294242766844e-06
1,4814,2.7942954725461433e-06
1,4815,2.794302967598465e-06
1,4816,2.7943799938948306e-06
1,4817,21770.20374189598
1,4818,45956.5950739679
1,4819,61509.98223650357
1,4820,65892.29991534378
1,4821,63675.94742550613
1,4822,57443.63261396911
1,4823,46379.81641130854
1,4824,37311.45162090943
1,4825,32245.997261848563
1,4826,29934.586584559696
1,4827,28917.39464794752
1,4828,27766.168411564217
1,4829,22657.554081180544
1,4830,14631.760099249057
1,4831,319.3080415567966
1,4832,5.658419750829763e-07
1,4833,5.65839915402642e-07
1,4834,5.658396205829178e-07
1,4835,5.658395126350874e-07
1,4836,5.658394683982293e-07
1,4837,5.658394819135684e-07
1,4838,5.658395739095321e-07
1,4839,5.658398997656277e-07
1,4840,5.658495046204082e-07
1,4841,13859.616746511629
1,4842,34272.10827250399
1,4843,49948.4151431026
1,4844,54900.66247920719
1,4845,53761.13203222239
1,4846,49212.822701302604
1,4847,39856.14330359817
1,4848,33109.531223965925
1,4849,29863.487988633613
1,4850,27682.7858018243
1,4851,26925.992073519337
1,4852,26349.94300210951
1,4853,23333.04938797951
1,4854,15980.28077854888
1,4855,2161.3896942764154
1,4856,5.658447180602625e-07
1,4857,5.658398707775311e-07
1,4858,5.658394995859553e-07
1,4859,5.658393760038212e-07
1,4860,5.658393296556962e-07
1,4861,5.658393416957614e-07
1,4862,5.658394505848961e-07
1,4863,5.658399191660161e-07
1,4864,2.794306655133985e-06
1,4865,21358.513207878987
1,4866,43803.35846571108
1,4867,60449.81437077597
1,4868,65299.53867546367
1,4869,63106.99829291822
1,4870,58945.45098631637
1,4871,49480.053766526355
1,4872,41411.76223006646
1,4873,37694.41796709994
1,4874,35425.110472131506
1,4875,34587.56117768829
1,4876,34585.287440559114
1,4877,31618.398668982056
1,4878,26186.802947312524
1,4879,15808.54495414285
1,4880,2.7943679931342023e-06
1,4881,5.6584137287177e-07
1,4882,5.658407183956222e-07
1,4883,5.658405826166474e-07
1,4884,5.658405498097738e-07
1,4885,5.65840592190261e-07
1,4886,5.658408206647269e-07
1,4887,5.658445633213022e-07
1,4888,4556.397222727798
1,4889,30079.451717142125
1,4890,55930.32260563797
1,4891,69809.44304486003
1,4892,72130.4485674557
1,4893,69666.58007726293
1,4894,62954.66990708675
1,4895,50601.57181683394
1,4896,39491.73092261572
1,4897,32624.601933003014
1,4898,29389.19667952131
1,4899,29431.015843157496
1,4900,29980.86177070632
1,4901,28183.185460450302
1,4902,25355.258370079497
1,4903,21756.335185947006
1,4904,14965.60335655531
1,4905,2.794960704720611e-06
1,4906,2.7944009670993405e-06
1,4907,2.794389263932693e-06
1,4908,2.7943841762853756e-06
1,4909,2.7943829666071847e-06
1,4910,2.794384769686572e-06
1,4911,2.79439386922627e-06
1,4912,2236.493928172059
1,4913,23955.0018554243
1,4914,40383.13138412739
1,4915,52360.94853400851
1,4916,55014.281822102865
1,4917,53035.44807972716
1,4918,47911.20827114036
1,4919,38923.91974982768
1,4920,33805.576784864206
1,4921,27137.730700010903
1,4922,22286.162679357614
1,4923,18799.236540290654
1,4924,18887.176144775738
1,4925,15887.651117593266
1,4926,7584.184103158649
1,4927,2.7943309926989346e-06
1,4928,5.658406423095664e-07
1,4929,5.658396483569248e-07
1,4930,5.65839451597324e-07
1,4931,5.658393940689063e-07
1,4932,5.658393719770944e-07
1,4933,5.658393836154626e-07
1,4934,5.658394494743478e-07
1,4935,5.65839645725783e-07
1,4936,5.658409895469962e-07
1,4937,7292.594951317357
1,4938,32235.369003972966
1,4939,50266.82787717414
1,4940,56331.82520812247
1,4941,57089.34497654456
1,4942,55766.362822257
1,4943,47596.14996896293
1,4944,40389.279041721864
1,4945,34599.07528177326
1,4946,29972.968296958137
1,4947,25937.868676252896
1,4948,20435.74959434441
1,4949,13981.583847153215
1,4950,9731.652939973757
1,4951,11300.960587063852
1,4952,4924.785208521691
1,4953,5.658458877864708e-07
1,4954,5.658396942426376e-07
1,4955,5.658393070306737e-07
1,4956,5.658391947488536e-07
1,4957,5.658391768108371e-07
1,4958,5.658392464240975e-07
1,4959,5.658395116376214e-07
1,4960,5.658412649976654e-07
1,4961,9069.692281741041
1,4962,30309.296749084177
1,4963,41841.76687607851
1,4964,45800.95150993867
1,4965,44584.73396790921
1,4966,39305.36443074298
1,4967,30430.860577625346
1,4968,22234.845743468377
1,4969,14841.557653126722
1,4970,11164.287207211337
1,4971,12108.870991212212
1,4972,12279.273032590183
1,4973,10143.120303189498
1,4974,4407.246808956462
1,4975,2.7943486130359817e-06
1,4976,5.65866007919461e-07
1,4977,5.658410117484209e-07
1,4978,5.658406815609376e-07
1,4979,5.65840606904836e-07
1,4980,5.658406026511856e-07
1,4981,5.658406701170753e-07
1,4982,5.658409264549949e-07
1,4983,5.658423658900461e-07
1,4984,2.794337576448973e-06
1,4985,17105.739347974413
1,4986,33396.01810882186
1,4987,42729.52366813936
1,4988,45707.22572002442
1,4989,44401.519716147974
1,4990,38936.454608336295
1,4991,29880.45736631286
1,4992,21505.341398561864
1,4993,15235.065350815756
1,4994,10723.791918808241
1,4995,7771.234056249826
1,4996,7420.124335615122
1,4997,6733.876805008553
1,4998,6440.705504025281
1,4999,4139.885999448414
1,5000,2.794316626330163e-06
1,5001,5.658405674014962e-07
1,5002,5.658398948790201e-07
1,5003,5.658397492294687e-07
1,5004,5.658397067141068e-07
1,5005,5.658397368920069e-07
1,5006,5.658399495659609e-07
1,5007,5.65842035808381e-07
1,5008,2.79449084677379e-06
1,5009,7049.214204466975
1,5010,7464.997880729456
1,5011,7524.864933601628
1,5012,7439.824966511833
1,5013,7250.006347622921
1,5014,7001.4848205370035
1,5015,6303.5747760871745
1,5016,5587.438508333504
1,5017,4338.376920638678
1,5018,3404.893480664557
1,5019,2264.4223183134895
1,5020,618.6751933327519
1,5021,2.79436529491495e-06
1,5022,2.794330147381195e-06
1,5023,5.658411298324574e-07
1,5024,5.658392667860649e-07
1,5025,5.658390567615757e-07
1,5026,5.658389897833602e-07
1,5027,5.658389621053051e-07
1,5028,5.658389497473519e-07
1,5029,5.658389498602173e-07
1,5030,5.658389703952233e-07
1,5031,5.658390358792998e-07
1,5032,5.658392745386525e-07
1,5033,5.658440706746886e-07
1,5034,6199.232543274361
1,5035,7111.352163770276
1,5036,7246.70183097273
1,5037,7255.101070833304
1,5038,7182.278370965112
1,5039,6925.059804671982
1,5040,6431.822262592378
1,5041,5633.529091773704
1,5042,4330.107469073746
1,5043,4576.526798307618
1,5044,4300.097802264432
1,5045,3175.638339361615
1,5046,2.794331077432804e-06
1,5047,5.658405914470404e-07
1,5048,5.658392411560676e-07
1,5049,5.658390321458496e-07
1,5050,5.658389748044567e-07
1,5051,5.658389579873968e-07
1,5052,5.658389519370066e-07
1,5053,5.658389624459614e-07
1,5054,5.658390045168004e-07
1,5055,5.658391283097034e-07
1,5056,5.658396927143462e-07
1,5057,3468.8650928144657
1,5058,27554.808763664216
1,5059,38910.23706326018
1,5060,43424.63223724581
1,5061,43164.86339464546
1,5062,40782.6919348539
1,5063,33532.91163054321
1,5064,26015.732248467237
1,5065,22702.181449842537
1,5066,20937.650460304092
1,5067,20277.449790133913
1,5068,20306.359336716407
1,5069,19227.575364655455
1,5070,14223.054706993942
1,5071,480.24771350631437
1,5072,5.658411398092858e-07
1,5073,5.658394452158185e-07
1,5074,5.658391882048261e-07
1,5075,5.658391055043781e-07
1,5076,5.658390813857586e-07
1,5077,5.658391083646118e-07
1,5078,5.658392274618352e-07
1,5079,5.658397344135207e-07
1,5080,2.7943247399506155e-06
1,5081,26612.71570216128
1,5082,55853.09226644191
1,5083,69549.98146120198
1,5084,70668.1012051051
1,5085,65585.30812063544
1,5086,59147.9058951215
1,5087,48401.09723379321
1,5088,39795.43324491913
1,5089,34290.750938517886
1,5090,31753.06739627438
1,5091,30612.05638691214
1,5092,28949.43442494429
1,5093,25106.302569616404
1,5094,11265.490416469902
1,5095,2.7942683838827996e-06
1,5096,5.65840092387913e-07
1,5097,5.658396037346329e-07
1,5098,5.658394735926419e-07
1,5099,5.658394388375655e-07
1,5100,5.658394596081686e-07
1,5101,5.658395581477262e-07
1,5102,5.658398919890792e-07
1,5103,5.658495221117334e-07
1,5104,5918.14336473409
1,5105,27586.07614030911
1,5106,45878.999778076475
1,5107,57515.093907417155
1,5108,55911.214673016024
1,5109,46559.74474559953
1,5110,34149.444902654235
1,5111,20636.54173831555
1,5112,13483.524732172977
1,5113,8540.73945570276
1,5114,7077.4461078098375
1,5115,5081.507277054032
1,5116,3587.3221108989155
1,5117,6229.974743852482
1,5118,2045.7941920449184
1,5119,5.6590981362923676e-06
1,5120,5.658382868750991e-06
1,5121,5.658335386119449e-06
1,5122,5.658330871434816e-06
1,5123,5.658361096011998e-06
1,5124,5.658342343095243e-06
1,5125,5.658339614557362e-06
1,5126,5.658361635064307e-06
1,5127,5.658990966412626e-06
1,5128,13275.364466977702
1,5129,40510.897764680274
1,5130,65681.6520242633
1,5131,79555.21842803998
1,5132,81851.52525801946
1,5133,77621.31633767148
1,5134,66998.4436709242
1,5135,53464.11427813985
1,5136,44366.81045615513
1,5137,40859.08705426173
1,5138,37849.76107676169
1,5139,36835.920738062625
1,5140,39134.612884337075
1,5141,43891.67520004302
1,5142,48690.97016169953
1,5143,50383.02861309137
1,5144,45518.089117014766
1,5145,27085.474875258016
1,5146,11875.890471407374
